Date,PX_LAST
1/26/94,1011.77
1/27/94,1015.08
1/28/94,1021.27
1/31/94,1058.31
2/1/94,1070.67
2/2/94,1065.2
2/3/94,1060.84
2/4/94,1058.45
2/7/94,1032.18
2/8/94,1038.84
2/9/94,1035.86
2/10/94,1034.5
2/11/94,1033.1
2/14/94,1039.07
2/15/94,1040.97
2/16/94,1041.68
2/17/94,1038.95
2/18/94,1039.26
2/21/94,1026.82
2/22/94,1030.49
2/23/94,1036.75
2/24/94,1034.94
2/25/94,1040.08
2/28/94,1054.18
3/1/94,1047.87
3/2/94,1033.44
3/3/94,1029.56
3/4/94,1031.41
3/7/94,1033.62
3/8/94,1038.62
3/9/94,1030.11
3/10/94,1037.29
3/11/94,1035.63
3/14/94,1042.77
3/15/94,1044.63
3/16/94,1047.34
3/17/94,1047.57
3/18/94,1034.32
3/21/94,1024.78
3/22/94,1024.88
3/23/94,1022.48
3/24/94,1018.94
3/25/94,1021.87
3/28/94,1023.96
3/29/94,1022.48
3/30/94,1012.28
3/31/94,1007.54
4/1/94,1002.59
4/4/94,997.41
4/5/94,1006.31
4/6/94,1011.31
4/7/94,1015.33
4/8/94,1017.24
4/11/94,1032.63
4/12/94,1030.8
4/13/94,1033.09
4/14/94,1030.66
4/15/94,1037.38
4/18/94,1036.95
4/19/94,1035.01
4/20/94,1025.84
4/21/94,1022.87
4/22/94,1030.6
4/25/94,1030.04
4/26/94,1035.92
4/27/94,1041.4
4/28/94,1045.7
4/29/94,1049.07
5/2/94,1046.48
5/3/94,1045.06
5/4/94,1030.31
5/5/94,1027.39
5/6/94,1035.51
5/9/94,1030.51
5/10/94,1031.29
5/11/94,1035.41
5/12/94,1039.97
5/13/94,1041.52
5/16/94,1041.59
5/17/94,1043.07
5/18/94,1050.72
5/19/94,1047.56
5/20/94,1053.34
5/23/94,1053.06
5/24/94,1047.81
5/25/94,1041.27
5/26/94,1039.74
5/27/94,1041.58
5/30/94,1042.55
5/31/94,1041.82
6/1/94,1041.86
6/2/94,1038.12
6/3/94,1033.05
6/6/94,1030.7
6/7/94,1035.04
6/8/94,1048.43
6/9/94,1048.52
6/10/94,1049.43
6/13/94,1054.92
6/14/94,1054.06
6/15/94,1052.51
6/16/94,1045.07
6/17/94,1045.38
6/20/94,1041.98
6/21/94,1034.37
6/22/94,1037.54
6/23/94,1048.5
6/24/94,1041.35
6/27/94,1041.05
6/28/94,1048.29
6/29/94,1058.02
6/30/94,1055.28
7/1/94,1048.11
7/4/94,1054.73
7/5/94,1060.63
7/6/94,1059.81
7/7/94,1053.55
7/8/94,1053.37
7/11/94,1069.94
7/12/94,1072.97
7/13/94,1070.49
7/14/94,1076.01
7/15/94,1080.68
7/18/94,1081.98
7/19/94,1078.8
7/20/94,1079.8
7/21/94,1072.75
7/22/94,1066.33
7/25/94,1063.97
7/26/94,1068.4
7/27/94,1065.78
7/28/94,1062.8
7/29/94,1064.17
8/1/94,1075.46
8/2/94,1081.89
8/3/94,1082.96
8/4/94,1082.81
8/5/94,1080.11
8/8/94,1078.71
8/9/94,1074.9
8/10/94,1077.85
8/11/94,1072.63
8/12/94,1075.9
8/15/94,1074.41
8/16/94,1076.07
8/17/94,1082.63
8/18/94,1091.24
8/19/94,1088.78
8/22/94,1089.23
8/23/94,1083.59
8/24/94,1089.61
8/25/94,1084.4
8/26/94,1081.39
8/29/94,1082.54
8/30/94,1085.77
8/31/94,1088.09
9/1/94,1087.79
9/2/94,1094.35
9/5/94,1087.29
9/6/94,1086.83
9/7/94,1076.68
9/8/94,1071.48
9/9/94,1072.58
9/12/94,1071.21
9/13/94,1072.48
9/14/94,1069.98
9/15/94,1068.14
9/16/94,1069.13
9/19/94,1059.38
9/20/94,1067.74
9/21/94,1067.69
9/22/94,1063.68
9/23/94,1068.79
9/26/94,1058.74
9/27/94,1055.3
9/28/94,1058.78
9/29/94,1056.78
9/30/94,1052.51
10/3/94,1043.67
10/4/94,1043.74
10/5/94,1042.3
10/6/94,1040.46
10/7/94,1039.39
10/10/94,1042.34
10/11/94,1051.55
10/12/94,1062.43
10/13/94,1069.12
10/14/94,1075.34
10/17/94,1081.22
10/18/94,1078.28
10/19/94,1075.99
10/20/94,1078.75
10/21/94,1074.11
10/24/94,1072.07
10/25/94,1067.4
10/26/94,1066.68
10/27/94,1071.13
10/28/94,1071.69
10/31/94,1086.22
11/1/94,1084.62
11/2/94,1081.33
11/3/94,1069.8
11/4/94,1067.79
11/7/94,1063.02
11/8/94,1065.53
11/9/94,1057.35
11/10/94,1050.75
11/11/94,1052.46
11/14/94,1045.49
11/15/94,1055.06
11/16/94,1051.26
11/17/94,1050.88
11/18/94,1045.68
11/21/94,1041.46
11/22/94,1032.65
11/23/94,1021.85
11/24/94,1018.41
11/25/94,1017.31
11/28/94,1021.65
11/29/94,1025.4
11/30/94,1032.7
12/1/94,1026.1
12/2/94,1016.14
12/5/94,1024.26
12/6/94,1023.2
12/7/94,1019.57
12/8/94,1013.06
12/9/94,1002.52
