"","Dd","Date"
"1",0.0311115214180208,1988-03-30
"2",0.0311115214180209,1988-03-31
"3",0.0311115214180208,1988-04-01
"4",0.0311115214180208,1988-04-04
"5",0.0311115214180208,1988-04-05
"6",0.0311115214180208,1988-04-06
"7",0.0285714285714288,1988-04-07
"8",0.0285714285714287,1988-04-08
"9",0.0285714285714287,1988-04-11
"10",0.0285714285714286,1988-04-12
"11",0.0285714285714288,1988-04-13
"12",0.0285714285714287,1988-04-14
"13",0.0285714285714288,1988-04-15
"14",0.0285714285714287,1988-04-18
"15",0.0320699708454811,1988-04-19
"16",0.0320699708454811,1988-04-20
"17",0.032069970845481,1988-04-21
"18",0.0320699708454811,1988-04-22
"19",0.032069970845481,1988-04-25
"20",0.0320699708454811,1988-04-26
"21",0.0320699708454812,1988-04-27
"22",0.0320699708454811,1988-04-28
"23",0.0320699708454811,1988-04-29
"24",0.0320699708454812,1988-05-02
"25",0.0320699708454811,1988-05-03
"26",0.0320699708454811,1988-05-04
"27",0.0444830033914345,1988-05-05
"28",0.0444830033914345,1988-05-06
"29",0.0444830033914346,1988-05-09
"30",0.0459026737124377,1988-05-10
"31",0.0459026737124377,1988-05-11
"32",0.0459026737124379,1988-05-12
"33",0.0459026737124378,1988-05-13
"34",0.0459026737124377,1988-05-16
"35",0.0459026737124378,1988-05-17
"36",0.0459026737124378,1988-05-18
"37",0.0459026737124379,1988-05-19
"38",0.0459026737124379,1988-05-20
"39",0.0459026737124378,1988-05-23
"40",0.0459026737124378,1988-05-24
"41",0.0459026737124377,1988-05-25
"42",0.0459026737124379,1988-05-26
"43",0.0459026737124377,1988-05-27
"44",0.0459026737124377,1988-05-30
"45",0.0459026737124379,1988-05-31
"46",0.0459026737124377,1988-06-01
"47",0.0459026737124379,1988-06-02
"48",0.0459026737124378,1988-06-03
"49",0.0459026737124379,1988-06-06
"50",0.0459026737124377,1988-06-07
"51",0.0459026737124378,1988-06-08
"52",0.0459026737124378,1988-06-09
"53",0.0459026737124378,1988-06-10
"54",0.0459026737124378,1988-06-13
"55",0.0459026737124378,1988-06-14
"56",0.0459026737124378,1988-06-15
"57",0.0459026737124378,1988-06-16
"58",0.0459026737124378,1988-06-17
"59",0.0459026737124378,1988-06-20
"60",0.0459026737124377,1988-06-21
"61",0.0459026737124377,1988-06-22
"62",0.0459026737124376,1988-06-23
"63",0.0459026737124377,1988-06-24
"64",0.0459026737124377,1988-06-27
"65",0.0459026737124377,1988-06-28
"66",0.0459026737124378,1988-06-29
"67",0.0459026737124378,1988-06-30
"68",0.0459026737124378,1988-07-01
"69",0.0459026737124377,1988-07-04
"70",0.0459026737124378,1988-07-05
"71",0.0459026737124379,1988-07-06
"72",0.0459026737124378,1988-07-07
"73",0.0459026737124378,1988-07-08
"74",0.0459026737124378,1988-07-11
"75",0.0459026737124378,1988-07-12
"76",0.0459026737124379,1988-07-13
"77",0.0459026737124378,1988-07-14
"78",0.0459026737124378,1988-07-15
"79",0.0459026737124378,1988-07-18
"80",0.0459026737124378,1988-07-19
"81",0.0459026737124378,1988-07-20
"82",0.0459026737124379,1988-07-21
"83",0.0459026737124379,1988-07-22
"84",0.0459026737124378,1988-07-25
"85",0.0557444920893093,1988-07-26
"86",0.0557444920893094,1988-07-27
"87",0.0557444920893095,1988-07-28
"88",0.0557444920893093,1988-07-29
"89",0.0557444920893094,1988-08-01
"90",0.0557444920893094,1988-08-02
"91",0.0557444920893093,1988-08-03
"92",0.0557444920893094,1988-08-04
"93",0.0557444920893094,1988-08-05
"94",0.0557444920893093,1988-08-08
