"","Dd","Date"
"1",0.10950698817386,1979-12-31
"2",0.10950698817386,1980-01-02
"3",0.10950698817386,1980-01-03
"4",0.10950698817386,1980-01-04
"5",0.10950698817386,1980-01-07
"6",0.10950698817386,1980-01-08
"7",0.10950698817386,1980-01-09
"8",0.10950698817386,1980-01-10
"9",0.10950698817386,1980-01-11
"10",0.10950698817386,1980-01-14
"11",0.10950698817386,1980-01-15
"12",0.10950698817386,1980-01-16
"13",0.10950698817386,1980-01-17
"14",0.10950698817386,1980-01-18
"15",0.10950698817386,1980-01-21
"16",0.10950698817386,1980-01-22
"17",0.10950698817386,1980-01-23
"18",0.10950698817386,1980-01-24
"19",0.10950698817386,1980-01-25
"20",0.10950698817386,1980-01-28
"21",0.10950698817386,1980-01-29
"22",0.10950698817386,1980-01-30
"23",0.10950698817386,1980-01-31
"24",0.10950698817386,1980-02-01
"25",0.10950698817386,1980-02-04
"26",0.10950698817386,1980-02-05
"27",0.10950698817386,1980-02-06
"28",0.10950698817386,1980-02-07
"29",0.10950698817386,1980-02-08
"30",0.10950698817386,1980-02-11
"31",0.10950698817386,1980-02-12
"32",0.10950698817386,1980-02-13
"33",0.10950698817386,1980-02-14
"34",0.10950698817386,1980-02-15
"35",0.10950698817386,1980-02-19
"36",0.10950698817386,1980-02-20
"37",0.10950698817386,1980-02-21
"38",0.10950698817386,1980-02-22
"39",0.10950698817386,1980-02-25
"40",0.10950698817386,1980-02-26
"41",0.10950698817386,1980-02-27
"42",0.10950698817386,1980-02-28
"43",0.10950698817386,1980-02-29
"44",0.10950698817386,1980-03-03
"45",0.10950698817386,1980-03-04
"46",0.10950698817386,1980-03-05
"47",0.10950698817386,1980-03-06
"48",0.10950698817386,1980-03-07
"49",0.10950698817386,1980-03-10
"50",0.10950698817386,1980-03-11
"51",0.10950698817386,1980-03-12
"52",0.10950698817386,1980-03-13
"53",0.112176277006725,1980-03-14
"54",0.140792674202318,1980-03-17
"55",0.140792674202318,1980-03-18
"56",0.140792674202318,1980-03-19
"57",0.140792674202318,1980-03-20
"58",0.140792674202318,1980-03-21
"59",0.165688939762484,1980-03-24
"60",0.169695235369867,1980-03-25
"61",0.173844612963228,1980-03-26
"62",0.188152811561025,1980-03-27
"63",0.188152811561025,1980-03-28
"64",0.188152811561024,1980-03-31
"65",0.188152811561025,1980-04-01
"66",0.188152811561024,1980-04-02
"67",0.188152811561025,1980-04-03
"68",0.188152811561025,1980-04-07
