"","Dd","Date"
"1",0.10349442178757,1991-04-05
"2",0.10349442178757,1991-04-08
"3",0.10349442178757,1991-04-09
"4",0.10349442178757,1991-04-10
"5",0.10349442178757,1991-04-11
"6",0.10349442178757,1991-04-12
"7",0.10349442178757,1991-04-15
"8",0.10349442178757,1991-04-16
"9",0.10349442178757,1991-04-17
"10",0.10349442178757,1991-04-18
"11",0.027568309862832,1991-04-19
"12",0.0275683098628321,1991-04-22
"13",0.027568309862832,1991-04-23
"14",0.0274911254097873,1991-04-24
"15",0.0274911254097874,1991-04-25
"16",0.0274911254097873,1991-04-26
"17",0.0274911254097874,1991-04-29
"18",0.0274911254097873,1991-04-30
"19",0.0274911254097874,1991-05-01
"20",0.0274911254097874,1991-05-02
"21",0.0274911254097874,1991-05-03
"22",0.0274911254097874,1991-05-06
"23",0.0274911254097874,1991-05-07
"24",0.0274911254097874,1991-05-08
"25",0.0274911254097874,1991-05-09
"26",0.0281288509130163,1991-05-10
"27",0.0321556965506004,1991-05-13
"28",0.0327799900194518,1991-05-14
"29",0.0327799900194518,1991-05-15
"30",0.0344094672627839,1991-05-16
"31",0.0344094672627838,1991-05-17
"32",0.0344094672627837,1991-05-20
"33",0.0344094672627838,1991-05-21
"34",0.0349492315996378,1991-05-22
"35",0.0349492315996377,1991-05-23
"36",0.0349492315996376,1991-05-24
"37",0.0349492315996378,1991-05-28
"38",0.0362915134788322,1991-05-29
"39",0.0362915134788323,1991-05-30
"40",0.037006446619344,1991-05-31
"41",0.037006446619344,1991-06-03
"42",0.037006446619344,1991-06-04
"43",0.0396091955194001,1991-06-05
"44",0.040092097823374,1991-06-06
"45",0.0400920978233741,1991-06-07
"46",0.0452267552327151,1991-06-10
"47",0.0452267552327152,1991-06-11
"48",0.0452267552327154,1991-06-12
"49",0.0452267552327151,1991-06-13
"50",0.0493986643778052,1991-06-14
"51",0.049398664377805,1991-06-17
"52",0.0493986643778052,1991-06-18
"53",0.0511856066587543,1991-06-19
"54",0.0511856066587542,1991-06-20
